InChIKey,solute_id,smiles_canon,molecular_weight,TPSA,polarity_class,size_class,hybrid_class
BIWCEXHDIQZFHI-UHFFFAOYSA-N,solute_16494,Clc1ccc(Oc2c(Cl)cc(Cl)c(Cl)c2Cl)c(Cl)c1,376.8810000000001,9.23,non-polar,large,"non-polar,large"
FONWDRSQXQZNBN-UHFFFAOYSA-N,solute_16495,Clc1ccc(Oc2c(Cl)cc(Cl)cc2Cl)c(Cl)c1,342.43600000000004,9.23,non-polar,large,"non-polar,large"
YCWRSOTXXJYCKF-UHFFFAOYSA-N,solute_16496,Clc1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1,307.991,9.23,non-polar,large,"non-polar,large"
YDVYLSIVXYLBBX-UHFFFAOYSA-N,solute_16497,Clc1ccc(Oc2c(Cl)ccc(Cl)c2Cl)c(Cl)c1Cl,376.8810000000001,9.23,non-polar,large,"non-polar,large"
ZMRFCSWFCKICQE-UHFFFAOYSA-N,solute_16498,Clc1ccc(Oc2c(Cl)cccc2Cl)cc1,273.546,9.23,non-polar,small,"non-polar,small"
IZZULMOBRTYHMH-UHFFFAOYSA-N,solute_16499,Clc1ccc(Oc2c(Cl)cccc2Cl)cc1Cl,307.991,9.23,non-polar,large,"non-polar,large"
WDBLKMRZRGLISL-UHFFFAOYSA-N,solute_16500,Clc1ccc(Oc2cc(Cl)c(Cl)c(Cl)c2)cc1Cl,342.43600000000004,9.23,non-polar,large,"non-polar,large"
WSTVMACYLXUQIM-UHFFFAOYSA-N,solute_16501,Clc1ccc(Oc2cc(Cl)c(Cl)c(Cl)c2Cl)cc1,342.43600000000004,9.23,non-polar,large,"non-polar,large"
GHTWMHLFFDEYRE-UHFFFAOYSA-N,solute_16502,Clc1ccc(Oc2cc(Cl)c(Cl)c(Cl)c2Cl)cc1Cl,376.8810000000001,9.23,non-polar,large,"non-polar,large"
AVURWLKSFZBANQ-UHFFFAOYSA-N,solute_16503,Clc1ccc(Oc2cc(Cl)c(Cl)cc2Cl)c(Cl)c1,342.43600000000004,9.23,non-polar,large,"non-polar,large"
KXOJXWNARBQHNX-UHFFFAOYSA-N,solute_16504,Clc1ccc(Oc2cc(Cl)c(Cl)cc2Cl)cc1,307.991,9.23,non-polar,large,"non-polar,large"
NRAVUGAGYOBXIG-UHFFFAOYSA-N,solute_16505,Clc1ccc(Oc2cc(Cl)c(Cl)cc2Cl)cc1Cl,342.43600000000004,9.23,non-polar,large,"non-polar,large"
CCEZFZGXWFJQEF-UHFFFAOYSA-N,solute_16506,Clc1ccc(Oc2cc(Cl)cc(Cl)c2)cc1,273.546,9.23,non-polar,small,"non-polar,small"
CAWSVYYOUZEMHA-UHFFFAOYSA-N,solute_16507,Clc1ccc(Oc2ccc(Cl)c(Cl)c2)c(Cl)c1,307.991,9.23,non-polar,large,"non-polar,large"
FTZDEZOARSJHGU-UHFFFAOYSA-N,solute_16508,Clc1ccc(Oc2ccc(Cl)c(Cl)c2)cc1,273.546,9.23,non-polar,small,"non-polar,small"
DHLVZXZRIZBPKG-UHFFFAOYSA-N,solute_16509,Clc1ccc(Oc2ccc(Cl)c(Cl)c2)cc1Cl,307.991,9.23,non-polar,large,"non-polar,large"
RSBUDFTVQYJNHK-UHFFFAOYSA-N,solute_16510,Clc1ccc(Oc2ccc(Cl)c(Cl)c2Cl)c(Cl)c1,342.43600000000004,9.23,non-polar,large,"non-polar,large"
ATIMVMORQPKRPC-UHFFFAOYSA-N,solute_16511,Clc1ccc(Oc2ccc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,376.8810000000001,9.23,non-polar,large,"non-polar,large"
PKEGIXYNAGGYPN-UHFFFAOYSA-N,solute_16512,Clc1ccc(Oc2ccc(Cl)c(Cl)c2Cl)cc1Cl,342.43600000000004,9.23,non-polar,large,"non-polar,large"
URUJZHZLCCIILC-UHFFFAOYSA-N,solute_16513,Clc1ccc(Oc2ccc(Cl)cc2)cc1,239.101,9.23,non-polar,small,"non-polar,small"
ZRWRPGGXCSSBAO-UHFFFAOYSA-N,solute_16514,Clc1ccc(Oc2ccc(Cl)cc2Cl)c(Cl)c1,307.991,9.23,non-polar,large,"non-polar,large"
PIORTDHJOLELKR-UHFFFAOYSA-N,solute_16515,Clc1ccc(Oc2ccc(Cl)cc2Cl)cc1,273.546,9.23,non-polar,small,"non-polar,small"
HPRGYUWRGCTBAV-UHFFFAOYSA-N,solute_16516,Clc1ccc(Oc2cccc(Cl)c2)cc1,239.101,9.23,non-polar,small,"non-polar,small"
UYVBJPIPRAJEKW-UHFFFAOYSA-N,solute_16517,Clc1ccc(Oc2cccc(Cl)c2Cl)c(Cl)c1,307.991,9.23,non-polar,large,"non-polar,large"
KXIPYLZZJZMMPD-UHFFFAOYSA-N,solute_16518,Clc1ccc(Oc2ccccc2)c(Cl)c1,239.101,9.23,non-polar,small,"non-polar,small"
PGPNJCAMHOJTEF-UHFFFAOYSA-N,solute_16519,Clc1ccc(Oc2ccccc2)cc1,204.656,9.23,non-polar,small,"non-polar,small"
QFQLZVAAQOJUFS-UHFFFAOYSA-N,solute_16520,Clc1ccc(Oc2ccccc2)cc1Cl,239.101,9.23,non-polar,small,"non-polar,small"
YXMNUPKWUMIZAV-UHFFFAOYSA-N,solute_16521,Clc1ccc(Oc2ccccc2Cl)c(Cl)c1,273.546,9.23,non-polar,small,"non-polar,small"
MWKULKMSBBSGTP-UHFFFAOYSA-N,solute_16522,Clc1ccc(Oc2ccccc2Cl)cc1,239.101,9.23,non-polar,small,"non-polar,small"
VBNJGYOQZAENPO-UHFFFAOYSA-N,solute_16523,Clc1ccc(Oc2ccccc2Cl)cc1Cl,273.546,9.23,non-polar,small,"non-polar,small"
QUWSDLYBOVGOCW-UHFFFAOYSA-N,solute_16524,Clc1ccc(Sc2cc(Cl)c(Cl)cc2Cl)cc1,324.05899999999997,0.0,non-polar,large,"non-polar,large"
UEGLUMKTWJPXEP-OYXUYBEVSA-N,solute_16525,Clc1ccc2c(c1)C(=CCCN1CCCC1)c1ccccc1S2.O=S(=O)(O)O,439.986,77.84,polar,large,"polar,large"
ZXWAPCCQSDUJRB-LIUCOPNQSA-N,solute_16526,Clc1ccc2c(c1)C(=CCCN1CCCCC1)c1ccccc1S2.O=S(=O)(O)O,454.01300000000003,77.84,polar,large,"polar,large"
WRNGAZFESPEMCN-UHFFFAOYSA-N,solute_16527,Clc1ccc2c(c1)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,356.41900000000004,18.46,non-polar,large,"non-polar,large"
SKGXYFVQZVPEFP-UHFFFAOYSA-N,solute_16528,Clc1ccc2c(c1)Oc1cc(Cl)c(Cl)c(Cl)c1O2,321.974,18.46,non-polar,large,"non-polar,large"
WMWJCKBJUQDYLM-UHFFFAOYSA-N,solute_16529,Clc1ccc2c(c1)Oc1cc(Cl)ccc1O2,253.08399999999997,18.46,non-polar,small,"non-polar,small"
NBFMTHWVRBOVPE-UHFFFAOYSA-N,solute_16530,Clc1ccc2c(c1)Oc1ccc(Cl)cc1O2,253.08399999999997,18.46,non-polar,small,"non-polar,small"
GIUGGRUEPHPVNR-UHFFFAOYSA-N,solute_16531,Clc1ccc2c(c1)Oc1ccccc1O2,218.63899999999998,18.46,non-polar,small,"non-polar,small"
ZYTLBFKRYKUCMJ-UHFFFAOYSA-N,solute_16532,Clc1ccc2cc(Cl)c(Cl)cc2c1,231.509,0.0,non-polar,small,"non-polar,small"
DWBQZSYTSNYEEJ-UHFFFAOYSA-N,solute_16533,Clc1ccc2ccc(Cl)cc2c1,197.064,0.0,non-polar,small,"non-polar,small"
VQBIYCQGHAHVPN-UHFFFAOYSA-N,solute_16534,Clc1ccc2cccc(Cl)c2c1,197.06399999999996,0.0,non-polar,small,"non-polar,small"
MOXLHAPKZWTHEX-UHFFFAOYSA-N,solute_16535,Clc1ccc2ccccc2c1Cl,197.06399999999996,0.0,non-polar,small,"non-polar,small"
IVVRJIDVYSPKFZ-UHFFFAOYSA-N,solute_16536,Clc1ccc2oc3ccc(Cl)cc3c2c1,237.08499999999998,13.14,non-polar,small,"non-polar,small"
NTKSJAPQYKCFPP-UHFFFAOYSA-N,solute_16537,Clc1cccc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1,326.437,0.0,non-polar,large,"non-polar,large"
RVWLHPJFOKUPNM-UHFFFAOYSA-N,solute_16538,Clc1cccc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1Cl,360.88200000000006,0.0,non-polar,large,"non-polar,large"
WDLTVNWWEZJMPF-UHFFFAOYSA-N,solute_16539,Clc1cccc(-c2c(Cl)cc(Cl)c(Cl)c2Cl)c1Cl,360.88200000000006,0.0,non-polar,large,"non-polar,large"
CKUBKYSLNCKBOI-UHFFFAOYSA-N,solute_16540,Clc1cccc(-c2c(Cl)cc(Cl)cc2Cl)c1,291.99199999999996,0.0,non-polar,small,"non-polar,small"
QVWUJLANSDKRAH-UHFFFAOYSA-N,solute_16541,Clc1cccc(-c2c(Cl)ccc(Cl)c2Cl)c1Cl,326.437,0.0,non-polar,large,"non-polar,large"
VQOFJPFYTCHPTR-UHFFFAOYSA-N,solute_16542,Clc1cccc(-c2c(Cl)cccc2Cl)c1,257.54699999999997,0.0,non-polar,small,"non-polar,small"
CUGLICQCTXWQNF-UHFFFAOYSA-N,solute_16543,Clc1cccc(-c2c(Cl)cccc2Cl)c1Cl,291.99199999999996,0.0,non-polar,small,"non-polar,small"
LQEGJNOKOZHBBZ-UHFFFAOYSA-N,solute_16544,Clc1cccc(-c2cc(Cl)c(Cl)cc2Cl)c1,291.99199999999996,0.0,non-polar,small,"non-polar,small"
ZKGSEEWIVLAUNH-UHFFFAOYSA-N,solute_16545,Clc1cccc(-c2ccc(Cl)c(Cl)c2Cl)c1,291.99199999999996,0.0,non-polar,small,"non-polar,small"
AUGNBQPSMWGAJE-UHFFFAOYSA-N,solute_16546,Clc1cccc(-c2ccc(Cl)c(Cl)c2Cl)c1Cl,326.437,0.0,non-polar,large,"non-polar,large"
XOMKZKJEJBZBJJ-UHFFFAOYSA-N,solute_16547,Clc1cccc(-c2ccccc2)c1Cl,223.102,0.0,non-polar,small,"non-polar,small"
ZHBBDTRJIVXKEX-UHFFFAOYSA-N,solute_16548,Clc1cccc(-c2ccccc2Cl)c1,223.102,0.0,non-polar,small,"non-polar,small"
IRLZOQDGEAEIPX-UHFFFAOYSA-N,solute_16549,Clc1cccc(Cl)c1Oc1ccccc1,239.101,9.23,non-polar,small,"non-polar,small"
JMLWXCJXOYDXRN-UHFFFAOYSA-N,solute_16550,Clc1cccc(I)c1,238.45499999999998,0.0,non-polar,small,"non-polar,small"
BUKLLCIUMZELOH-UHFFFAOYSA-N,solute_16551,Clc1cccc(Oc2ccc(Cl)c(Cl)c2)c1,273.546,9.23,non-polar,small,"non-polar,small"
BMURONZFJJPAOK-UHFFFAOYSA-N,solute_16552,Clc1cccc(Oc2ccccc2)c1,204.656,9.23,non-polar,small,"non-polar,small"
ZBQZXTBAGBTUAD-UHFFFAOYSA-N,solute_16553,Clc1cccc2c(Cl)cccc12,197.064,0.0,non-polar,small,"non-polar,small"
VGGGRWRBGXENKI-UHFFFAOYSA-N,solute_16554,Clc1cccc2c1Oc1ccccc1O2,218.63899999999998,18.46,non-polar,small,"non-polar,small"
ADRYPAGQXFMVFP-UHFFFAOYSA-N,solute_16555,Clc1cccc2cccc(Cl)c12,197.06399999999996,0.0,non-polar,small,"non-polar,small"
RUEIBQJFGMERJD-UHFFFAOYSA-N,solute_16556,Clc1ccccc1-c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,360.88200000000006,0.0,non-polar,large,"non-polar,large"
BMXRLHMJGHJGLR-UHFFFAOYSA-N,solute_16557,Clc1ccccc1-c1c(Cl)c(Cl)cc(Cl)c1Cl,326.437,0.0,non-polar,large,"non-polar,large"
VHGHHZZTMJLTJX-UHFFFAOYSA-N,solute_16558,Clc1ccccc1-c1c(Cl)ccc(Cl)c1Cl,291.99199999999996,0.0,non-polar,small,"non-polar,small"
MVXIJRBBCDLNLX-UHFFFAOYSA-N,solute_16559,Clc1ccccc1-c1c(Cl)cccc1Cl,257.547,0.0,non-polar,small,"non-polar,small"
QILUYCYPNYWMIL-UHFFFAOYSA-N,solute_16560,Clc1ccccc1-c1cc(Cl)c(Cl)c(Cl)c1,291.99199999999996,0.0,non-polar,small,"non-polar,small"
SEWHDNLIHDBVDZ-UHFFFAOYSA-N,solute_16561,Clc1ccccc1-c1ccc(Cl)c(Cl)c1Cl,291.99199999999996,0.0,non-polar,small,"non-polar,small"
XVIZMMSINIOIQP-UHFFFAOYSA-N,solute_16562,Clc1ccccc1-c1cccc(Cl)c1Cl,257.547,0.0,non-polar,small,"non-polar,small"
UXADOQPNKNTIHB-UHFFFAOYSA-N,solute_16563,Clc1ccccc1-c1nnc(-c2ccccc2Cl)nn1,303.152,51.56,polar,large,"polar,large"
MPEOPBCQHNWNFB-UHFFFAOYSA-N,solute_16564,Clc1ccccc1I,238.45499999999998,0.0,non-polar,small,"non-polar,small"
IPBRZLMGGXHHMS-UHFFFAOYSA-N,solute_16565,Clc1ccccc1Oc1ccccc1,204.656,9.23,non-polar,small,"non-polar,small"
OKDGRDCXVWSXDC-UHFFFAOYSA-N,solute_16566,Clc1ccccn1,113.54699999999998,12.89,non-polar,small,"non-polar,small"
AANUQVPVSJJCRI-UHFFFAOYSA-N,solute_16567,Clc1cnc2cncnc2n1,166.57099999999997,51.56,polar,small,"polar,small"
IMHBYKMAHXWHRP-UHFFFAOYSA-N,solute_16568,Clc1nc(Cl)nc(Nc2ccccc2Cl)n1,275.526,50.7,polar,small,"polar,small"
JISQBJRFTCXDEO-UHFFFAOYSA-N,solute_16569,Clc1ncc2nccnc2n1,166.57099999999997,51.56,polar,small,"polar,small"
PJFMAVHETLRJHJ-UHFFFAOYSA-N,solute_16570,Cn1c(=O)c2[nH]c(-c3ccccc3)nc2n(C)c1=O,256.26500000000004,72.68,polar,small,"polar,small"
RYIGNEOBDRVTHA-UHFFFAOYSA-N,solute_16571,Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O,214.612,72.68,polar,small,"polar,small"
ZFXYFBGIUFBOJW-UHFFFAOYSA-N,solute_16572,Cn1c(=O)c2[nH]cnc2n(C)c1=O,180.16699999999997,72.68,polar,small,"polar,small"
QGDOQULISIQFHQ-UHFFFAOYSA-N,solute_16573,Cn1c(=O)c2c(n(C)c1=O)n(C)c(=O)n2C,224.22,70.93,polar,small,"polar,small"
HCYFGRCYSCXKNQ-UHFFFAOYSA-N,solute_16574,Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O,238.20299999999997,99.12,polar,small,"polar,small"
QCGRMMZPZDAITA-UHFFFAOYSA-N,solute_16575,Cn1c(=O)c2c(ncn2CCCO)n(C)c1=O,238.24699999999996,82.04999999999998,polar,small,"polar,small"
DBYGTBWHDSPWSZ-UHFFFAOYSA-N,solute_16576,Cn1c(=O)c2n[se]nc2n(C)c1=O,245.1,69.78,polar,small,"polar,small"
PATBXKKMHRDFHF-UHFFFAOYSA-N,solute_16577,Cn1c(=O)c2nc3c(=O)n(C)c(=O)n(C)c3nc2n(C)c1=O,304.266,113.78,polar,large,"polar,large"
LMXZVISHHDYBFW-UHFFFAOYSA-N,solute_16578,Cn1c(=O)c2nccnc2n(C)c1=O,192.178,69.78,polar,small,"polar,small"
RRTKVYSLIGQWCO-UHFFFAOYSA-N,solute_16579,Cn1c(=O)c2ncnnc2n(C)c1=O,193.166,82.66999999999999,polar,small,"polar,small"
QYEMNJMSULGQRD-UHFFFAOYSA-N,solute_16580,Cn1c(=O)ccc2ccccc21,159.188,22.0,polar,small,"polar,small"
AUYUOHQABGMBSA-UHFFFAOYSA-N,solute_16581,Cn1c(=O)cnc2cncnc21,162.15200000000002,60.67,polar,small,"polar,small"
LTDGAKSGAQHSFE-UHFFFAOYSA-N,solute_16582,Cn1c(=O)ncc2nccnc21,162.152,60.67,polar,small,"polar,small"
PQFRTXSWDXZRRS-UHFFFAOYSA-N,solute_16583,Cn1c([N+](=O)[O-])cnc1COC(N)=O,200.15399999999997,113.28,polar,small,"polar,small"
RTQZQBKEGAUQLR-UHFFFAOYSA-N,solute_16584,Cn1cc(I)ccc1=O,235.024,22.0,polar,small,"polar,small"
JTVBCXIVJCAUBK-UHFFFAOYSA-N,solute_16585,Cn1cc([N+](=O)[O-])c(=O)[nH]c1=O,171.112,97.99999999999997,polar,small,"polar,small"
PSYNZCWBYCLDGC-UHFFFAOYSA-N,solute_16586,Cn1cc2nccnc2nc1=O,162.152,60.67,polar,small,"polar,small"
CSJAXRKDCCWCSJ-UHFFFAOYSA-N,solute_16587,Cn1ccc(=O)c2ccccc21,159.188,22.0,polar,small,"polar,small"
MCTWTZJPVLRJOU-UHFFFAOYSA-N,solute_16588,Cn1ccnc1,82.106,17.82,non-polar,small,"non-polar,small"
LMEKQMALGUDUQG-UHFFFAOYSA-N,solute_16589,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,277.269,115.41999999999999,polar,small,"polar,small"
SYYPSBXVMCETKL-UHFFFAOYSA-N,solute_16590,Cn1cnc2c(=O)n(C)c(=O)n(C)c2c1=O,222.20399999999998,78.89,polar,small,"polar,small"
YAPQBXQYLJRXSA-UHFFFAOYSA-N,solute_16591,Cn1cnc2c1c(=O)[nH]c(=O)n2C,180.16699999999997,72.68,polar,small,"polar,small"
YCTSCXLOPJCPDH-UHFFFAOYSA-N,solute_16592,Cn1cnc2c1c(=O)n(CC(=O)[O-])c(=O)n2C,237.19499999999996,101.95000000000002,polar,small,"polar,small"
ADZLJYXPHYDHJU-UHFFFAOYSA-N,solute_16593,Cn1cnc2nccnc2c1=O,162.152,60.67,polar,small,"polar,small"
JDHILDINMRGULE-LURJTMIESA-N,solute_16594,Cn1cncc1CC(N)C(=O)O,169.184,81.14,polar,small,"polar,small"
RZXZIZDRFQFCTA-UHFFFAOYSA-N,solute_16595,FC(Br)C(F)(F)F,180.92599999999996,0.0,non-polar,small,"non-polar,small"
UGCSPKPEHQEOSR-UHFFFAOYSA-N,solute_16596,FC(Cl)(Cl)C(F)(Cl)Cl,203.83,0.0,non-polar,small,"non-polar,small"
CYRMSUTZVYGINF-UHFFFAOYSA-N,solute_16597,FC(Cl)(Cl)Cl,137.368,0.0,non-polar,small,"non-polar,small"
KFTODZKBBUMDQB-UHFFFAOYSA-N,solute_16598,FC(Cl)C(F)(F)Br,197.381,0.0,non-polar,small,"non-polar,small"
BOUGCJDAQLKBQH-UHFFFAOYSA-N,solute_16599,FC(Cl)C(F)(F)F,136.475,0.0,non-polar,small,"non-polar,small"
UMNKXPULIDJLSU-UHFFFAOYSA-N,solute_16600,FC(Cl)Cl,102.923,0.0,non-polar,small,"non-polar,small"
KVBKAPANDHPRDG-UHFFFAOYSA-N,solute_16601,FC(F)(Br)C(F)(F)Br,259.822,0.0,non-polar,small,"non-polar,small"
SLGOCMATMKJJCE-UHFFFAOYSA-N,solute_16602,FC(F)(Cl)C(Cl)(Cl)Cl,203.83,0.0,non-polar,small,"non-polar,small"
RJCQBQGAPKAMLL-UHFFFAOYSA-N,solute_16603,FC(F)(F)Br,148.909,0.0,non-polar,small,"non-polar,small"
UKSLKNUCVPZQCQ-GZTJUZNOSA-N,solute_16604,FC(F)(F)C(=NOCC1OCCO1)c1ccc(Cl)cc1,309.671,40.05,polar,large,"polar,large"
BKWAVXQSZLEURV-UHFFFAOYSA-N,solute_16605,FC(F)(F)C(Cl)C(F)(F)F,186.48199999999997,0.0,non-polar,small,"non-polar,small"
OHMHBGPWCHTMQE-UHFFFAOYSA-N,solute_16606,FC(F)(F)C(Cl)Cl,152.93,0.0,non-polar,small,"non-polar,small"
BAMUEXIPKSRTBS-UHFFFAOYSA-N,solute_16607,FC(F)(F)C(F)(Cl)Cl,170.92000000000002,0.0,non-polar,small,"non-polar,small"
QYSGYZVSCZSLHT-UHFFFAOYSA-N,solute_16608,FC(F)(F)C(F)(F)C(F)(F)F,188.017,0.0,non-polar,small,"non-polar,small"
RFCAUADVODFSLZ-UHFFFAOYSA-N,solute_16609,FC(F)(F)C(F)(F)Cl,154.46500000000003,0.0,non-polar,small,"non-polar,small"
WMIYKQLTONQJES-UHFFFAOYSA-N,solute_16610,FC(F)(F)C(F)(F)F,138.01000000000002,0.0,non-polar,small,"non-polar,small"
NLOLSXYRJFEOTA-OWOJBTEDSA-N,solute_16611,FC(F)(F)C=CC(F)(F)F,164.04799999999997,0.0,non-polar,small,"non-polar,small"
CYXIKYKBLDZZNW-UHFFFAOYSA-N,solute_16612,FC(F)(F)CCl,118.48500000000001,0.0,non-polar,small,"non-polar,small"
AFYPFACVUDMOHA-UHFFFAOYSA-N,solute_16613,FC(F)(F)Cl,104.45800000000001,0.0,non-polar,small,"non-polar,small"
TXEYQDLBPFQVAA-UHFFFAOYSA-N,solute_16614,FC(F)(F)F,88.00300000000001,0.0,non-polar,small,"non-polar,small"
KSROTSBULDYPKA-UHFFFAOYSA-N,solute_16615,FC(F)(F)c1nc2c(Cl)c(Cl)ccc2[nH]1,255.026,28.68,polar,small,"polar,small"
YGINUNRCDDYFKD-UHFFFAOYSA-N,solute_16616,FC(F)(F)c1nc2ncncc2[nH]1,188.11200000000005,54.46,polar,small,"polar,small"
BFKJFAAPBSQJPD-UHFFFAOYSA-N,solute_16617,FC(F)=C(F)F,100.01400000000001,0.0,non-polar,small,"non-polar,small"
IGUGQDSSBKNSBH-UHFFFAOYSA-N,solute_16618,FC(F)C(Cl)(Cl)C(F)F,184.947,0.0,non-polar,small,"non-polar,small"
TXTDSKOBDLHVMR-UHFFFAOYSA-N,solute_16619,FC(F)C(Cl)C(F)F,150.50199999999998,0.0,non-polar,small,"non-polar,small"
LJPLFJPOUHWADA-UHFFFAOYSA-N,solute_16620,FC(F)C(F)(F)C(Cl)(Cl)Cl,219.392,0.0,non-polar,small,"non-polar,small"
FXSNEEBOGAOVIM-UHFFFAOYSA-N,solute_16621,FC(F)C(F)(F)C(F)Cl,168.492,0.0,non-polar,small,"non-polar,small"
YVWGMAFXEJHFRO-UHFFFAOYSA-N,solute_16622,FC(F)C(F)(F)CBr,194.953,0.0,non-polar,small,"non-polar,small"
VOPWNXZWBYDODV-UHFFFAOYSA-N,solute_16623,FC(F)Cl,86.468,0.0,non-polar,small,"non-polar,small"
XPDWGBQVDMORPB-UHFFFAOYSA-N,solute_16624,FC(F)F,70.013,0.0,non-polar,small,"non-polar,small"
PIWKPBJCKXDKJR-UHFFFAOYSA-N,solute_16625,FC(F)OC(Cl)C(F)(F)F,184.49099999999996,9.23,non-polar,small,"non-polar,small"
JPGQOUSTVILISH-UHFFFAOYSA-N,solute_16626,FC(F)OC(F)(F)C(F)Cl,184.491,9.23,non-polar,small,"non-polar,small"
LMHAGAHDHRQIMB-UHFFFAOYSA-N,solute_16627,FC1(F)C(F)(F)C(F)(Cl)C1(F)Cl,232.938,0.0,non-polar,small,"non-polar,small"
BCCOBQSFUDVTJQ-UHFFFAOYSA-N,solute_16628,FC1(F)C(F)(F)C(F)(F)C1(F)F,200.02799999999996,0.0,non-polar,small,"non-polar,small"
ZFFLXJVVPHACEG-UHFFFAOYSA-N,solute_16629,FC1=C(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,262.04599999999994,0.0,non-polar,small,"non-polar,small"
YBMDPYAEZDJWNY-UHFFFAOYSA-N,solute_16630,FC1=C(F)C(F)(F)C(F)(F)C1(F)F,212.03899999999996,0.0,non-polar,small,"non-polar,small"
QVHWOZCZUNPZPW-UHFFFAOYSA-N,solute_16631,FC1=C(F)C(F)(F)C1(F)F,162.03199999999998,0.0,non-polar,small,"non-polar,small"
YKHXNYZQQZHKRX-UHFFFAOYSA-N,solute_16632,FC1=C(OCC(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,342.07899999999995,9.23,non-polar,large,"non-polar,large"
WAECBMNQMWVHQC-UHFFFAOYSA-N,solute_16633,FC1C(F)(F)C(F)C(F)(F)C1(F)F,214.05499999999998,0.0,non-polar,small,"non-polar,small"
CJENPNUXCMYXPT-UPHRSURJSA-N,solute_16634,FC=C(F)Cl,98.47900000000001,0.0,non-polar,small,"non-polar,small"
UHMWWIKRVZTBBR-UHFFFAOYSA-N,solute_16635,FCC(F)(F)C(F)(F)Cl,168.49200000000002,0.0,non-polar,small,"non-polar,small"
WMCUHRDQSHQNRW-UHFFFAOYSA-N,solute_16636,FCCCCBr,155.01,0.0,non-polar,small,"non-polar,small"
CNCUKGDUDOASDV-UHFFFAOYSA-N,solute_16637,FCCCCCCBr,183.06400000000002,0.0,non-polar,small,"non-polar,small"
RTFARVWMEFHIKS-UHFFFAOYSA-N,solute_16638,FCCCCCCCCBr,211.118,0.0,non-polar,small,"non-polar,small"
JKRRVZFDRHWMMB-UHFFFAOYSA-N,solute_16639,FCCCCCCCCCCCl,194.72099999999998,0.0,non-polar,small,"non-polar,small"
JVNBJLUJOYZINW-UHFFFAOYSA-N,solute_16640,FCCCCCCCCCl,166.667,0.0,non-polar,small,"non-polar,small"
NASMVDMHYMZBIM-UHFFFAOYSA-N,solute_16641,FCCCCCCCl,138.613,0.0,non-polar,small,"non-polar,small"
YEJIOOCWBINOSK-UHFFFAOYSA-N,solute_16642,FCCCCCCS,136.235,0.0,non-polar,small,"non-polar,small"
HMHFNUWREZQHGJ-UHFFFAOYSA-N,solute_16643,FCCCCCCl,124.58600000000001,0.0,non-polar,small,"non-polar,small"
RYKUJAHSVIVAQV-UHFFFAOYSA-N,solute_16644,FCCCCCl,110.55900000000001,0.0,non-polar,small,"non-polar,small"
RGFVICVNWNMBQG-UHFFFAOYSA-N,solute_16645,FCCCCI,202.01,0.0,non-polar,small,"non-polar,small"
LVYJIIRJQDEGBR-UHFFFAOYSA-N,solute_16646,FCCI,173.956,0.0,non-polar,small,"non-polar,small"
XWCDCDSDNJVCLO-UHFFFAOYSA-N,solute_16647,FCCl,68.47800000000001,0.0,non-polar,small,"non-polar,small"
QHMWCHQXCUNUAK-UHFFFAOYSA-N,solute_16648,Fc1ccc(C(c2ccccc2)(c2ccccc2F)n2ccnc2)cc1,346.38000000000005,17.82,non-polar,large,"non-polar,large"
WRPIRSINYZBGPK-UHFFFAOYSA-N,solute_16649,Fc1ccc(Oc2ccnc3cc(Cl)cc(Cl)c23)cc1,308.139,22.12,polar,large,"polar,large"
QDFKKJYEIFBEFC-UHFFFAOYSA-N,solute_16650,Fc1cccc(Br)c1,175.0,0.0,non-polar,small,"non-polar,small"
XBDXMDVEZLOGMC-UHFFFAOYSA-N,solute_16651,Fc1cccc(CCl)c1,144.57600000000002,0.0,non-polar,small,"non-polar,small"
VZHJIJZEOCBKRA-UHFFFAOYSA-N,solute_16652,Fc1cccc(Cl)c1,130.549,0.0,non-polar,small,"non-polar,small"
SWBHWUYHHJCADA-UHFFFAOYSA-N,solute_16653,Fc1cccc(F)c1-c1nnc(-c2ccccc2Cl)nn1,304.687,51.56,polar,large,"polar,large"
AMLBAOPYPUXEQF-UHFFFAOYSA-N,solute_16654,Fc1cccc(F)c1C1SCc2nc3ccccc3n21,288.322,17.82,non-polar,small,"non-polar,small"
CWLKTJOTWITYSI-UHFFFAOYSA-N,solute_16655,Fc1cccc2ccccc12,146.164,0.0,non-polar,small,"non-polar,small"
IPWBFGUBXWMIPR-UHFFFAOYSA-N,solute_16656,Fc1ccccc1Br,175.0,0.0,non-polar,small,"non-polar,small"
MOBRMRJUKNQBMY-UHFFFAOYSA-N,solute_16657,Fc1ccccc1CCl,144.576,0.0,non-polar,small,"non-polar,small"
